accurately|46.6733333333333
Antonio|34.9533333333333
artist|24.0866666666667
addressed|46.22
accountable|54.2666666666667
adds|21.2766666666667
appointed|44.9966666666667
Argentina|44.2133333333333
aimed|27.4466666666667
Abigail|30.94
advocate|40.6166666666667
aggression|49.23
arts|17.71
accomplished|61.1166666666667
academy|39.97
acquisition|49.1166666666667
abroad|31.3333333333333
Ali|11.6766666666667
abused|32.29
avenue|32.56
amongst|38.9733333333333
administrators|66.1266666666667
accomplish|50.21
angle|24.6833333333333
acid|18.3766666666667
anti|17.42
analog|30.1966666666667
announcement|66.7666666666667
approaches|51.8
acknowledge|58.9833333333333
absurd|30.9533333333333
anal|19.12
amateur|37.7833333333333
artists|28.8333333333333
advise|28.92
audits|27.76
attended|40.1433333333333
analyzing|43.1266666666667
activist|32.74
awful|24.9933333333333
awesome|42.5
acknowledged|64.5766666666667
agreements|53.4066666666667
accusations|52.8533333333333
assumptions|56.9
Alice|21.6966666666667
Abraham|40.63
annoying|41.46
accepting|43.3333333333333
atomic|30.3733333333333
alternatives|53.68
Armenian|43.44
admission|45.5433333333333
assess|29.6433333333333
auk|16.41
acquire|33.3666666666667
addressing|49.34
advised|34.5133333333333
apologize|43.05
Atlantic|34.7133333333333
abandoned|49.6633333333333
adequate|41.8433333333333
additionally|52.84
attractive|43.5366666666667
Alfred|27.2066666666667
Aaron|26.7133333333333
atrocities|42.3233333333333
advisory|38.2733333333333
attributes|44.3366666666667
ate|14.3
Allan|22.72
Ave|16.7133333333333
accountability|63.27
actor|23.1533333333333
anonymity|47.48
announce|43.6466666666667
acquired|38.96
alpha|24.7133333333333
ace|15.3633333333333
Amy|19.88
artificial|37.3266666666667
Arabic|28.5633333333333
arrogant|39.06
Av|11.4
Ada|17.1466666666667
adjust|28.25
appointment|57.21
amnesty|38.4166666666667
Apache|32.8666666666667
alter|21.01
Almighty|40.2833333333333
almighty|39.4166666666667
attribute|39.59
admits|30.5233333333333
abuses|31.4433333333333
attorneys|43.0566666666667
atheism|35.9433333333333
appeals|34.6666666666667
Annie|25.6566666666667
advocates|45.3633333333333
anytime|36.4033333333333
ante|20
alias|20.9
accuse|30.5166666666667
assured|35.42
Alaska|29.7433333333333
assertions|46.4333333333333
AOL|18.1066666666667
affair|24.1566666666667
attract|30.3
acted|24.6
arise|22.1133333333333
archived|38.5566666666667
ally|16.0166666666667
apologies|43.0233333333333
assassination|61.01
Americas|41.4933333333333
assessments|57.51
antes|24.7466666666667
auditor|32.4733333333333
abusive|34.62
ale|13.39
antenna|36.7433333333333
Auschwitz|46.05
aides|23.73
anniversary|53.23
axis|18.1733333333333
abusing|35.41
achievement|57.42
advisor|33.0666666666667
amen|24.82
adopt|25.6566666666667
alarm|25.86
attending|43.2633333333333
auditing|37.04
attitudes|40.36
avoiding|38.37
alternate|41.01
anxiety|33.29
actors|27.9
assumes|39.06
approaching|55.7666666666667
avoided|35.25
affects|30.5133333333333
aide|18.9833333333333
assholes|38.8133333333333
analogy|35.4033333333333
alternatively|56.8733333333333
aluminum|44.8366666666667
advantages|51.81
arbitrary|39.7933333333333
architectures|59.5033333333333
adviser|32.8966666666667
Alabama|39.03
altered|31.9166666666667
aged|21.8433333333333
abandon|38.7566666666667
accordingly|51.7766666666667
admitting|43.4466666666667
agrees|30.2866666666667
Angela|30.8933333333333
ancestors|43.66
amusing|38.28
altogether|46.7433333333333
ashamed|40.5033333333333
accidents|42.4866666666667
albums|32.58
awhile|29.66
awarded|39
alike|21.49
adapt|25.5166666666667
achieving|43.0133333333333
asleep|29.0433333333333
asses|24.8966666666667
Afghan|31.9266666666667
afghan|31.06
authorization|60.2566666666667
advancement|60.31
arranged|40.84
arrival|29.2966666666667
absent|30.34
arrangements|63.1133333333333
adventure|45.7733333333333
accusation|48.1066666666667
Ag|11.8033333333333
airline|28.5333333333333
Amber|29.5566666666667
amber|28.69
arsenal|33.1566666666667
apology|35.4366666666667
arrangement|58.3666666666667
airlines|33.28
assert|27.77
accessible|45.9366666666667
attracted|41.2066666666667
acute|24.7066666666667
accusing|39.23
affordable|46.14
assign|28.8633333333333
Alejandro|43.5766666666667
attributed|45.1833333333333
Austria|32.3533333333333
amazed|34.83
allocation|43.9033333333333
allied|24.45
Alberta|32.8133333333333
Ahmed|31.28
adapter|34.8066666666667
adverse|35.4766666666667
Alvin|22.5666666666667
aviation|36.17
arrogance|45.4366666666667
algorithm|43.67
appearing|45.19
affiliate|34.6033333333333
Andre|26.7933333333333
approached|52.6466666666667
attach|28.38
accompanied|58.98
Alexis|27.0866666666667
apostle|32.8566666666667
Adolf|23.4
apostles|37.6033333333333
airplane|36.7366666666667
armor|27.2433333333333
appreciation|56.1633333333333
auditors|37.22
Arnold|29.6966666666667
arrange|35.2466666666667
addiction|41.53
administer|48.2466666666667
apt|14.58
Armenians|48.1866666666667
abortions|42.7033333333333
agriculture|49.42
argues|30.6733333333333
alright|29.7233333333333
attendance|50.3
autographed|57.2833333333333
Angelo|31.0333333333333
aunt|20.3866666666667
anticipated|50.3466666666667
adoption|39.5733333333333
Alexandra|45.5633333333333
ant|14.6866666666667
architects|44.5133333333333
astrology|42.21
Amazon|35.9733333333333
amazon|35.1066666666667
arrests|31.7466666666667
accepts|34.0533333333333
adhere|31.24
alignment|45.2233333333333
artillery|35.66
auctions|38.0566666666667
amps|24.1466666666667
accidentally|53.7566666666667
arc|14.0266666666667
Ariel|20.9666666666667
armies|30.5766666666667
Anastasia|43.81
alas|18.1666666666667
affecting|39.7933333333333
amid|22.1333333333333
Anna|22.9533333333333
authentic|42.4833333333333
appropriately|60.5333333333333
adherence|46.96
Adrian|29.5566666666667
apples|29.3233333333333
adjustments|56.1166666666667
aims|21.2866666666667
analyzes|39.16
allegiance|45.5133333333333
agricultural|52.1833333333333
albeit|25.36
announcements|71.5133333333333
attachments|56.2466666666667
assemblies|49.7333333333333
awake|29.2033333333333
advances|41.9366666666667
anticipate|44.7533333333333
accredited|46.9233333333333
Arkansas|41.4333333333333
accord|29.81
acrobat|34.09
audiences|45.15
amendments|58.28
asserted|38.6766666666667
ash|15.79
adjusted|39.1566666666667
accommodate|62.5433333333333
Annabel|36.5933333333333
autonomous|55.7466666666667
anyways|39.3833333333333
airborne|38.12
abolish|32.3333333333333
aggregate|45.7133333333333
acceleration|54.9966666666667
Antichrist|43.7933333333333
Alberto|32.9533333333333
adjustment|51.37
algorithms|48.4166666666667
authentication|65.3866666666667
atom|22.9333333333333
advocacy|41.5733333333333
advertisement|64.9733333333333
aging|24.9633333333333
academics|46.95
anyhow|35.27
aerial|25.4433333333333
advocating|49.33
acres|24.0866666666667
associations|55.41
agreeing|39.5666666666667
aftermath|44.8066666666667
arenas|30.4233333333333
admire|31.4233333333333
aboard|31.3333333333333
avionics|36.6366666666667
advertise|41.8533333333333
additions|41.57
allocated|40.8933333333333
aliases|30.96
attraction|44.2166666666667
artistic|31.5266666666667
awe|18.4933333333333
appearances|56.9733333333333
astronomy|48.0466666666667
Ahmad|31.31
asylum|32.1933333333333
arising|30.8266666666667
Amsterdam|51.7533333333333
autonomy|45.0233333333333
agendas|37.6333333333333
arrow|26.6166666666667
airports|35.4966666666667
assembled|47.8466666666667
articulate|43.1366666666667
accent|29.4133333333333
aired|22.96
awaiting|38.9266666666667
appealing|43.9466666666667
Americana|47.79
altar|21.04
Aryan|26.4366666666667
achievements|62.1666666666667
affiliated|40.1966666666667
adventures|50.52
Armstrong|47.7933333333333
accessed|40.47
assisted|36.8666666666667
abide|24.5766666666667
anchor|30.91
adultery|37.51
absorbed|41.6433333333333
actress|32.4766666666667
aligned|33.01
Abdul|25.83
Arctic|25.9766666666667
arctic|25.11
addicted|38.52
ammunition|53.9633333333333
Amanda|36.6533333333333
automobile|50.49
ample|27.4466666666667
Asians|29.48
advisors|37.8133333333333
akin|19.1433333333333
announcing|52.36
administering|62.2733333333333
assemble|42.2533333333333
alto|17.2033333333333
Ark|15.5533333333333
ark|14.6866666666667
arrays|28.5933333333333
accidental|45.8166666666667
ambitions|44.44
animation|45.1433333333333
analytics|40.1566666666667
affirmative|49.5
align|22.1033333333333
Apollo|28.2366666666667
Allah's|30.1233333333333
Albuquerque|57.4266666666667
Alexandria|48.2966666666667
affiliation|43.2066666666667
admittedly|48.2666666666667
atmospheric|55.7033333333333
assassinated|58
attribution|48.1933333333333
ax|10.6933333333333
adequately|49.7833333333333
anxious|35.0566666666667
autism|30.63
acoustic|37.0633333333333
abomination|56.22
adapted|36.4233333333333
aptitude|37.5633333333333
Australians|50.8766666666667
altitude|34.7033333333333
arose|24.8633333333333
aggressively|56.49
assessing|43.67
apartheid|43.24
allegation|44.62
abundance|48.9933333333333
announces|48.3933333333333
adorned|37.0033333333333
arguably|39.49
Ana|17.2533333333333
angles|29.43
acquiring|42.08
apes|20.9966666666667
aerospace|45.82
afterward|44.4066666666667
algebra|33.8966666666667
arises|26.86
ape|16.25
authoritative|58.4466666666667
attain|26.4066666666667
advocated|46.21
accounted|46.19
abusers|35.42
Atlas|22.6766666666667
atlas|21.81
accessories|51.8166666666667
advertised|47.4466666666667
Arlington|41.7733333333333
authorize|42.6666666666667
anarchy|35.9766666666667
axe|16.0066666666667
ancestry|38.6366666666667
ambitious|44.44
amended|41.32
absorb|30.7366666666667
Aussie|29.45
Athens|31.3133333333333
avail|21.3433333333333
arithmetic|46.2566666666667
administered|59.1533333333333
aiming|30.5666666666667
await|24.9
ay|10.55
appointments|61.9566666666667
acquisitions|53.8633333333333
Abbas|27.4866666666667
afforded|38.0633333333333
authoritarian|59.32
admiral|34.1866666666667
agnostic|37.95
anthropology|59.94
airplanes|41.4833333333333
adjacent|38.8666666666667
ambiguous|49.3566666666667
authored|40.7533333333333
accessing|43.59
artifacts|37.5166666666667
activate|35.9166666666667
alcoholic|39.6233333333333
annoyed|38.34
apparatus|45.2833333333333
atoms|27.68
asserting|41.7966666666667
animated|42.1333333333333
Advent|31.65
advent|30.7833333333333
advancing|45.9033333333333
arch|19.7266666666667
autumns|39.2966666666667
amigo|27.6166666666667
artwork|35.6266666666667
apocalypse|50.0633333333333
anus|21.49
addict|27.6133333333333
abuser|30.6733333333333
Arafat|27.8966666666667
anthrax|35.0566666666667
accountants|54.7166666666667
amateurs|42.53
amigos|32.3633333333333
alphabet|39.2633333333333
apologized|48.6433333333333
activated|41.51
awkward|41.2966666666667
Africans|36.7966666666667
amusement|52.6866666666667
athletes|36.4366666666667
Ala|14.2866666666667
addicts|32.36
automate|42.9333333333333
ambient|36.79
appalling|41.3666666666667
Albany|30.7866666666667
acknowledging|67.6966666666667
assembler|46.23
analyzed|40.0066666666667
accumulated|57.2466666666667
adjusting|42.2766666666667
agency's|39.2666666666667
Anton|26.7366666666667
Andrea|32.1366666666667
applause|40.3666666666667
anonymously|59.7666666666667
Anaheim|39.4633333333333
assuring|38.54
antibiotics|47.06
Atari|21.9066666666667
advisers|37.6433333333333
athletic|33.8166666666667
aided|24.5766666666667
accuses|35.2633333333333
annoy|27.4333333333333
ammo|27.7533333333333
appease|37.2466666666667
acorn|25.21
allocate|35.3
alteration|43.9133333333333
alerts|25.7566666666667
alley|21.33
ashes|25.85
advises|33.6666666666667
affection|39.6833333333333
apostolic|40.4666666666667
Andrews|39.3766666666667
Augustine|45.34
atrocity|34.7366666666667
accelerated|51.9866666666667
author's|37.25
avast|24.2666666666667
Austrian|38.0533333333333
acids|23.1233333333333
appetite|37.1766666666667
assaults|37.0033333333333
arcade|30.2766666666667
anarchists|46.64
alliances|39.3533333333333
ambulance|48.8966666666667
anticipation|53.3566666666667
astonishing|52.1233333333333
ado|16.42
asserts|32.5166666666667
army's|30.3933333333333
adopting|39.6833333333333
amused|35.16
arthritis|36.4966666666667
astounding|50.2366666666667
ambiguity|45.01
authenticity|54.0666666666667
autopsy|35.7166666666667
agile|21.7166666666667
accelerate|46.3933333333333
approves|41.24
avian|24.31
assaulted|43.1633333333333
abort|24.04
anon|22.2266666666667
advertisements|69.72
abnormal|42.6366666666667
appealed|40.8266666666667
ancestor|38.9133333333333
Armour|33.81
activation|44.52
accustomed|53.7
alarming|39.8866666666667
awakening|48.93
appendix|41.22
abreast|33.96
affiliates|39.35
adaptation|48.42
assigning|42.89
assorted|38.8466666666667
accomplishment|73.33
affidavit|37.34
abstinence|48.7933333333333
archiving|41.6766666666667
astronomical|58.3566666666667
aha|16.3866666666667
Alta|17.93
authoring|43.8733333333333
advising|37.6333333333333
acknowledges|63.73
Arabian|34.9
archbishop|49.5766666666667
adversary|44.69
antiwar|34.5766666666667
attendant|43.9233333333333
abducted|41.4866666666667
aforementioned|71.44
alder|22.96
Allison|30.34
avowed|34.76
admiration|49.0133333333333
axiom|27.3733333333333
appropriations|65.9433333333333
ambition|39.6933333333333
attackers|42.0833333333333
armory|32.45
analyzer|38.39
anatomy|39.1833333333333
amplifier|40.27
academia|42.84
abyss|25.6366666666667
abject|27.8233333333333
acre|19.34
Armageddon|57.27
armored|38.15
apathy|30.83
ani|13.7766666666667
analytic|35.41
ancestral|41.5066666666667
ankle|24.4566666666667
ambush|35.5466666666667
admired|37.0166666666667
Australia's|47.8333333333333
appoint|34.09
Abe|17.1166666666667
airliners|37.2566666666667
altering|35.0366666666667
abolished|43.24
Abel|19.85
Alvarez|33.54
Azerbaijan|48.21
activism|37.56
approximate|56.8366666666667
asthma|33.24
Akbar|26.49
aborted|34.9466666666667
absurdity|42.5366666666667
awfully|32.9333333333333
Ashley|29.91
abundant|42.6166666666667
Ashcroft|37.8466666666667
adaptive|38.7533333333333
arrows|31.3633333333333
avid|18.86
antics|26.8733333333333
anarchist|41.8933333333333
Al's|16.3466666666667
aspirations|50.0433333333333
abandoning|52.7833333333333
apartments|51.7666666666667
alleges|31.7766666666667
absolutes|43.3033333333333
applaud|35.9
apologists|46.1
antique|34.0266666666667
adept|25.4866666666667
axioms|32.12
Aristotle|38.4833333333333
aiding|27.6966666666667
Amiga|28.3433333333333
aroused|36.1566666666667
allowance|45.1933333333333
authorizing|51.38
accumulate|51.6533333333333
Adolph|31.3133333333333
aura|20.3633333333333
Anita|23.63
approvals|44.0033333333333
Attila|24.3066666666667
Algeria|31.9033333333333
assessed|40.55
abduction|44.4966666666667
allergies|38.4866666666667
attracting|44.3266666666667
A's|13.6133333333333
advertisers|50.5766666666667
arresting|41.0266666666667
averages|40.82
ayatollah|41.53
anthem|34.1633333333333
airing|26.08
amend|30.4133333333333
avoids|29.09
avoidance|45.4066666666667
attacker|37.3366666666667
attained|37.3133333333333
allergic|33.1333333333333
absorption|48.2966666666667
adolescent|48.5766666666667
Alison|27.6066666666667
abiding|33.29
ahem|24.82
Ajax|20.1266666666667
astonished|49.0033333333333
accommodation|71.1466666666667
Allentown|45.3533333333333
accumulation|60.2566666666667
aquarium|42.8533333333333
accompany|50.5466666666667
appliances|47.8066666666667
archaeological|65.1933333333333
accompanies|58.1333333333333
assassinations|65.7566666666667
ants|19.4333333333333
admissions|50.29
agony|27.3266666666667
amplifiers|45.0166666666667
aye|15.8633333333333
assimilate|45.8
arbitrarily|45.26
Ariadne|34.87
Amos|24.9033333333333
acronym|38.88
Allen's|30.0933333333333
averaged|41.6666666666667
adherents|45.33
approving|45.2066666666667
Archie|28.64
assistants|45.3933333333333
awakened|45.81
Andres|31.54
Anglican|38.72
antennas|41.49
aboriginal|45.2333333333333
accelerating|55.1066666666667
analogous|46.1266666666667
alleging|35.7433333333333
accommodations|75.8933333333333
aspartame|47.7666666666667
agility|27.9866666666667
aisle|20.87
abstraction|50.9133333333333
Ankara|31.94
Armenia|37.74
astute|28.39
Abrams|34.3333333333333
adhering|39.9533333333333
apologist|41.3533333333333
abruptly|37.79
Alma|22.75
audacity|38.27
anecdotal|43.86
attorney's|45.7133333333333
afflicted|36.8266666666667
afterlife|35.8166666666667
afar|18.0433333333333
anomaly|38.2733333333333
artificially|45.2666666666667
adversaries|52.2766666666667
alarmed|36.7666666666667
anterior|36.17
automobiles|55.2366666666667
appraisal|41.4066666666667
authenticated|62.3766666666667
absurdities|50.1233333333333
Avery|25.8966666666667
affirm|27.2766666666667
Artie|21.8766666666667
affirmed|38.1833333333333
assurances|50.3233333333333
aesthetic|41.1433333333333
addictive|40.85
atonement|48.6033333333333
averaging|44.7866666666667
airspace|37.7566666666667
Alice's|29.1
Attic|20.9366666666667
attic|20.07
astronomers|56.8766666666667
alarms|30.6066666666667
approximation|65.44
attractions|48.9633333333333
Atlantis|34.7533333333333
attends|33.9833333333333
airways|35.1866666666667
assassinate|52.4066666666667
adore|25.71
atop|20.0633333333333
Afghans|36.6733333333333
afghans|35.8066666666667
angular|34.39
axle|18.74
appalled|38.2466666666667
affirmation|50.18
airliner|32.51
acquitted|42.27
accomplishing|64.2366666666667
awaken|34.9033333333333
annex|27.4066666666667
algae|24.3266666666667
apocalyptic|51.0866666666667
auburn|32.0133333333333
affinity|32.12
aspirin|30.8266666666667
astral|25.7866666666667
Ananias|35.7766666666667
autistic|33.25
append|33.1366666666667
adjective|41.06
Ann's|25.0133333333333
archangel|44.41
alleviate|38.3466666666667
alternator|45.1566666666667
awaits|29.6466666666667
assay|25.3866666666667
amounted|45.24
analyzers|43.1366666666667
albino|27.5866666666667
Andrew's|42.0333333333333
absentee|40.9666666666667
alumni|30.6733333333333
axes|20.7533333333333
artifact|32.77
aggravated|50.9333333333333
Aussies|34.1966666666667
astray|28.26
Assad|26.64
adjustable|47.2333333333333
assimilation|54.4033333333333
autobiography|65.3933333333333
atheistic|38.5633333333333
agnostics|42.6966666666667
abstracts|41.7433333333333
anointed|39.51
annihilation|53.5466666666667
admirable|45.0933333333333
addendum|47.3
aversion|38.4866666666667
attracts|35.0466666666667
Alba|19.88
appliance|43.06
allege|27.03
astrological|52.52
arranging|43.96
assures|34.5733333333333
arson|25.25
assays|30.1333333333333
Andy's|30.1133333333333
athlete|31.69
Alzheimer's|52.62
administers|52.9933333333333
Atkins|28.4
ascended|42.31
aloud|24.8533333333333
adapters|39.5533333333333
abstain|33.1033333333333
accessory|44.23
anomalies|45.86
abbreviations|61.3933333333333
affluent|35.1933333333333
aperture|38.86
Anthony's|45.0466666666667
apprentice|47.9166666666667
assassin|38.1066666666667
autograph|46.3766666666667
angered|36.8333333333333
ankles|29.2033333333333
aces|20.11
accords|34.5566666666667
Anne's|30.3266666666667
Abby|22.6033333333333
angst|25.0266666666667
Aramaic|36.7766666666667
acquaintance|59.8266666666667
assigns|33.61
abound|33.4133333333333
astronauts|48.3266666666667
appellate|41.61
assortment|51.06
Anchorage|48.0266666666667
anchorage|47.16
allocations|48.65
acumen|35.2266666666667
airwaves|40.4833333333333
almanac|37.6333333333333
adjusts|32.9966666666667
azure|25.1066666666667
ascension|44.4733333333333
Annie's|33.06
annoyance|48.4966666666667
alcoholism|48.1266666666667
apostate|39.11
asteroid|36.8333333333333
allergy|30.9
alienated|41.7166666666667
assimilated|51.3933333333333
accruals|37.2566666666667
avatar|28.84
Amman|34.18
abbot|25.6566666666667
ambassadors|59.38
Austin's|36.1366666666667
ascertain|41.5066666666667
articulated|48.73
alphabetical|54.78
analogue|41.21
Albert's|34.8733333333333
advantageous|62.9933333333333
asbestos|39.6166666666667
autos|24.9166666666667
Abelard|34.7633333333333
accreditation|58.92
Angus|27.95
additives|40.89
alternating|49.7233333333333
aloha|24.6033333333333
acquainted|49.67
alerted|31.9166666666667
aspire|27.7066666666667
auxiliary|39.12
accents|34.16
Angela's|38.2966666666667
amalgam|41.2833333333333
antibiotic|42.3133333333333
anguish|35.5166666666667
Angola|31.0633333333333
Apple's|32.8466666666667
apple's|31.98
antibodies|46.8833333333333
accuser|34.4933333333333
abbey|27.05
assuredly|43.36
abundantly|50.5566666666667
Asimov|32.8266666666667
appeasement|60.3666666666667
attest|26.3333333333333
Angelo's|38.4366666666667
Alec|18.9633333333333
Allan's|30.1233333333333
archaic|32.51
achieves|39.0466666666667
abolition|39.4466666666667
assembling|50.9666666666667
atrocious|41.8166666666667
Alistair|32.12
Alfred's|34.61
abode|27.3266666666667
alcoholics|44.37
Alvin's|29.97
Alexandra's|52.9666666666667
Amber's|36.96
amber's|36.0933333333333
accelerator|50.54
Alejandro's|50.98
Antarctica|46.0066666666667
Albania|33.6566666666667
asphalt|33.1033333333333
advertiser|45.83
Annabel's|43.9966666666667
Aurora|30.69
Argentine|44.1833333333333
arroyo|29.47
audition|36.93
Albanian|39.3566666666667
audible|33.01
Anastasia's|51.2133333333333
adaptable|44.5
assassins|42.8533333333333
anticipating|53.4666666666667
Amish|27.8533333333333
Antarctic|40.6633333333333
antarctic|39.7966666666667
apprehended|59.0333333333333
airs|16.8
ammonia|41.53
animosity|44.0533333333333
adamant|39.43
acclaimed|44.9366666666667
armada|34.0633333333333
Auckland|41.3533333333333
